sessionID	subjectID	testID	trialID	itemID	type	polarity	response	RT	respKey	responseData	trialData	version	timestamp	source
197	08ILH	LPFSBF	57	LPFSBF06	self	1	3	3761	2	trifft eher zu	Ich stelle oft unrealistische Anforderungen an mich selbst.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:35	77.119.198.150
197	08ILH	LPFSBF	58	LPFSBF07	interpersonal	1	2	4561	1	trifft eher nicht zu	Ich habe oft Schwierigkeiten, die Gedanken und Gefühle anderer zu verstehen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:39	77.119.198.150
197	08ILH	LPFSBF	59	LPFSBF08	interpersonal	1	2	5825	1	trifft eher nicht zu	Ich kann es oft schwer aushalten, wenn andere eine andere Meinung haben.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:44	77.119.198.150
197	08ILH	LPFSBF	60	LPFSBF09	interpersonal	1	3	6865	2	trifft eher zu	Ich verstehe oft nicht ganz warum mein Verhalten einen bestimmten Einfluss auf andere hat.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:50	77.119.198.150
197	08ILH	LPFSBF	61	LPFSBF10	interpersonal	1	3	5047	2	trifft eher zu	Meine Beziehungen und Freundschaften halten nie lange.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:57	77.119.198.150
197	08ILH	LPFSBF	62	LPFSBF11	interpersonal	1	4	7041	3	trifft genau zu	Ich fühle mich oft sehr verletzlich, wenn Beziehungen persönlicher werden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:15:2	77.119.198.150
197	08ILH	LPFSBF	63	LPFSBF12	interpersonal	1	2	6034	1	trifft eher nicht zu	Es gelingt mir häufig nicht, mit anderen auf eine Weise zusammen zu arbeiten, die für beide Seiten zufriedenstellend ist.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:15:10	77.119.198.150
197	08ILH	ADS	64	ADS01	ADS	1	2	8505	2	öfters	Während der letzten Wochen...<br><br>...haben mich Dinge beunruhigt die mir sonst nichts ausmachen.,selten,manchmal,öfters,meistens	1.0	9:15:43	77.119.198.150
197	08ILH	ADS	65	ADS02	ADS	1	0	4466	0	selten	Während der letzten Wochen...<br><br>...hatte ich kaum Appetit.,selten,manchmal,öfters,meistens	1.0	9:15:52	77.119.198.150
197	08ILH	ADS	66	ADS03	ADS	1	1	5569	1	manchmal	Während der letzten Wochen...<br><br>...konnte ich meine trübsinnige Laune nicht loswerden, obwohl meine Freunde oder Familie versuchten, mich aufzumuntern.,selten,manchmal,öfters,meistens	1.0	9:15:56	77.119.198.150
197	08ILH	ADS	67	ADS04	ADS	-1	2	5305	1	manchmal	Während der letzten Wochen...<br><br>...kam ich mir genauso gut vor wie andere.,selten,manchmal,öfters,meistens	1.0	9:16:2	77.119.198.150
197	08ILH	ADS	68	ADS05	ADS	1	1	2904	1	manchmal	Während der letzten Wochen...<br><br>...hatte ich Mühe, mich zu konzentrieren.,selten,manchmal,öfters,meistens	1.0	9:16:8	77.119.198.150
197	08ILH	ADS	69	ADS06	ADS	1	1	3985	1	manchmal	Während der letzten Wochen...<br><br>...war ich deprimiert / niedergeschlagen.,selten,manchmal,öfters,meistens	1.0	9:16:11	77.119.198.150
197	08ILH	ADS	70	ADS07	ADS	1	2	3811	2	öfters	Während der letzten Wochen...<br><br>...war alles anstrengend für mich.,selten,manchmal,öfters,meistens	1.0	9:16:15	77.119.198.150
197	08ILH	ADS	71	ADS08	ADS	-1	2	6833	1	manchmal	Während der letzten Wochen...<br><br>...dachte ich voller Hoffnung an die Zukunft.,selten,manchmal,öfters,meistens	1.0	9:16:19	77.119.198.150
197	08ILH	ADS	72	ADS09	ADS	1	0	5178	0	selten	Während der letzten Wochen...<br><br>...dachte ich, mein Leben ist ein einziger Fehlschlag.,selten,manchmal,öfters,meistens	1.0	9:16:27	77.119.198.150
197	08ILH	ADS	73	ADS10	ADS	1	2	2578	2	öfters	Während der letzten Wochen...<br><br>...hatte ich Angst.,selten,manchmal,öfters,meistens	1.0	9:16:32	77.119.198.150
197	08ILH	ADS	74	ADS11	ADS	1	1	2570	1	manchmal	Während der letzten Wochen...<br><br>...habe ich schlecht geschlafen.,selten,manchmal,öfters,meistens	1.0	9:16:35	77.119.198.150
197	08ILH	ADS	75	ADS12	ADS	-1	2	4338	1	manchmal	Während der letzten Wochen...<br><br>...war ich fröhlich gestimmt.,selten,manchmal,öfters,meistens	1.0	9:16:38	77.119.198.150
197	08ILH	ADS	76	ADS13	ADS	1	1	5319	1	manchmal	Während der letzten Wochen...<br><br>...habe ich weniger als sonst geredet.,selten,manchmal,öfters,meistens	1.0	9:16:42	77.119.198.150
197	08ILH	ADS	77	ADS14	ADS	1	1	2178	1	manchmal	Während der letzten Wochen...<br><br>...fühlte ich mich einsam.,selten,manchmal,öfters,meistens	1.0	9:16:48	77.119.198.150
197	08ILH	ADS	78	ADS15	ADS	1	0	5272	0	selten	Während der letzten Wochen...<br><br>...waren die Leute unfreundlich zu mir.,selten,manchmal,öfters,meistens	1.0	9:16:51	77.119.198.150
197	08ILH	ADS	79	ADS16	ADS	-1	3	3533	0	selten	Während der letzten Wochen...<br><br>...habe ich das Leben genossen.,selten,manchmal,öfters,meistens	1.0	9:16:56	77.119.198.150
197	08ILH	ADS	80	ADS17	ADS	1	1	5222	1	manchmal	Während der letzten Wochen...<br><br>...musste ich weinen.,selten,manchmal,öfters,meistens	1.0	9:17:0	77.119.198.150
197	08ILH	ADS	81	ADS18	ADS	1	1	2040	1	manchmal	Während der letzten Wochen...<br><br>...war ich traurig.,selten,manchmal,öfters,meistens	1.0	9:17:6	77.119.198.150
197	08ILH	ADS	82	ADS19	ADS	1	1	6235	1	manchmal	Während der letzten Wochen...<br><br>...hatte ich das Gefühl, dass mich die Leute nicht leiden können.,selten,manchmal,öfters,meistens	1.0	9:17:8	77.119.198.150
197	08ILH	ADS	83	ADS20	ADS	1	0	3986	0	selten	Während der letzten Wochen...<br><br>...konnte ich mich zu nichts aufraffen.,selten,manchmal,öfters,meistens	1.0	9:17:14	77.119.198.150
197	08ILH	PID5BF34	84	PID5BF01	negaffect	1	1	4849	1	trifft eher nicht zu	Ich reagiere viel emotionaler als fast alle anderen Menschen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:17:34	77.119.198.150
197	08ILH	PID5BF34	85	PID5BF02	antagonism	1	0	4623	0	trifft überhaupt nicht zu	Ich bin gut darin, Leute reinzulegen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:17:39	77.119.198.150
197	08ILH	PID5BF34	86	PID5BF03	disinhibition	1	0	5240	0	trifft überhaupt nicht zu	Ich gehe oft ziemlich nachlässig mit meinen Sachen und denen anderer um.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:17:44	77.119.198.150
197	08ILH	PID5BF34	87	PID5BF04	detachment	1	2	3514	2	trifft eher zu	Ich halte Abstand zu Menschen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:17:49	77.119.198.150
197	08ILH	PID5BF34	88	PID5BF05	psychoticism	1	2	4718	2	trifft eher zu	Ich sehe zwischen den Dingen oft ungewöhnliche Zusammenhänge, die anderen Menschen entgehen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:17:53	77.119.198.150
197	08ILH	PID5BF34	89	PID5BF06	anancasm	1	2	9491	2	trifft eher zu	Ich gehe Dinge immer auf die gleiche Weise an, auch wenn es so nicht funktioniert.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:17:58	77.119.198.150
197	08ILH	PID5BF34	90	PID5BF07	negaffect	1	1	4442	1	trifft eher nicht zu	Ich mache mir ständig über irgendetwas Sorgen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:8	77.119.198.150
197	08ILH	PID5BF34	91	PID5BF08	antagonism	1	1	5082	1	trifft eher nicht zu	Manchmal muss man vor anderen übertreiben, um weiterzukommen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:13	77.119.198.150
197	08ILH	PID5BF34	92	PID5BF09	disinhibition	1	0	3777	0	trifft überhaupt nicht zu	Es kommt mir vor, als würde ich völlig impulsiv handeln.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:18	77.119.198.150
197	08ILH	PID5BF34	93	PID5BF10	detachment	1	1	6930	1	trifft eher nicht zu	Nichts scheint mich wirklich zu interessieren.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:22	77.119.198.150
197	08ILH	PID5BF34	94	PID5BF11	psychoticism	1	0	4002	0	trifft überhaupt nicht zu	Man hat mir gesagt, dass meine Art zu denken wirklich seltsam ist.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:29	77.119.198.150
197	08ILH	PID5BF34	95	PID5BF12	anancasm	1	1	5628	1	trifft eher nicht zu	Auch wenn es andere zum Wahnsinn treibt, bestehe ich darauf, alles perfekt zu machen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:34	77.119.198.150
197	08ILH	PID5BF34	96	PID5BF13	negaffect	1	2	3056	2	trifft eher zu	Ich mache mir viele Sorgen darüber, allein zu sein.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:40	77.119.198.150
197	08ILH	PID5BF34	97	PID5BF14	antagonism	1	1	4386	1	trifft eher nicht zu	Es steht mir zu, besonders behandelt zu werden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:43	77.119.198.150
197	08ILH	PID5BF34	98	PID5BF15	disinhibition	1	1	4033	1	trifft eher nicht zu	Ich verliere in Gesprächen den Faden, weil mich andere Dinge ablenken.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:48	77.119.198.150
197	08ILH	PID5BF34	99	PID5BF16	detachment	1	2	2796	2	trifft eher zu	Ich halte romantische Gefühle lieber aus meinem Leben heraus.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:52	77.119.198.150
197	08ILH	PID5BF34	100	PID5BF17	psychoticism	1	0	4519	0	trifft überhaupt nicht zu	Es ist komisch, aber manchmal kommen mir alltägliche Gegenstände anders vor als sonst.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:18:55	77.119.198.150
197	08ILH	PID5BF34	101	PID5BF18	anancasm	1	1	7450	1	trifft eher nicht zu	Ich halte an einer bestimmten Herangehensweise fest, auch wenn klar ist, dass es so nicht funktionieren wird.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:0	77.119.198.150
197	08ILH	PID5BF34	102	PID5BF19	negaffect	1	1	6545	1	trifft eher nicht zu	Ich werde schnell emotional, oft aus geringstem Anlass.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:8	77.119.198.150
197	08ILH	PID5BF34	103	PID5BF20	antagonism	1	0	2880	0	trifft überhaupt nicht zu	Es fällt mir leicht, andere auszunutzen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:15	77.119.198.150
197	08ILH	PID5BF34	104	PID5BF21	disinhibition	1	1	5299	1	trifft eher nicht zu	Ich vergesse oft, meine Rechnungen zu bezahlen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:18	77.119.198.150
197	08ILH	PID5BF34	105	PID5BF22	detachment	1	1	6725	1	trifft eher nicht zu	Ich mag es nicht, Zeit mit anderen zu verbringen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:23	77.119.198.150
197	08ILH	PID5BF34	106	PID5BF23	psychoticism	1	0	3793	0	trifft überhaupt nicht zu	Ich hatte einige wirklich seltsame Erlebnisse, die sehr schwer zu erklären sind.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:30	77.119.198.150
197	08ILH	PID5BF34	107	PID5BF24	anancasm	1	1	7839	1	trifft eher nicht zu	Ich versuche Dinge weiter zu perfektionieren, auch wenn ich sie wahrscheinlich schon so gut wie möglich hinbekommen habe.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:35	77.119.198.150
197	08ILH	PID5BF34	108	PID5BF25	negaffect	1	1	5239	1	trifft eher nicht zu	Ich mache mir über fast alles Sorgen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:43	77.119.198.150
197	08ILH	PID5BF34	109	PID5BF26	antagonism	1	1	3134	1	trifft eher nicht zu	Ich biege mir die Wahrheit zurecht, wenn es zu meinem Vorteil ist.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:48	77.119.198.150
197	08ILH	PID5BF34	110	PID5BF27	disinhibition	1	0	7258	0	trifft überhaupt nicht zu	Obwohl ich es eigentlich besser weiß, treffe ich immer wieder überstürzte Entscheidungen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:52	77.119.198.150
197	08ILH	PID5BF34	111	PID5BF28	detachment	1	0	3887	0	trifft überhaupt nicht zu	Ich bin selten von irgendetwas begeistert.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:19:59	77.119.198.150
197	08ILH	PID5BF34	112	PID5BF29	psychoticism	1	0	5621	0	trifft überhaupt nicht zu	Ich habe mehrere Angewohnheiten, die andere exzentrisch oder seltsam finden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:20:3	77.119.198.150
197	08ILH	PID5BF34	113	PID5BF30	negaffect	1	1	5153	1	trifft eher nicht zu	Ich ertrage es nicht, allein gelassen zu werden – nicht mal für ein paar Stunden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:20:9	77.119.198.150
197	08ILH	PID5BF34	114	PID5BF31	antagonism	1	1	5935	1	trifft eher nicht zu	Ich muss mich oft mit Leuten beschäftigen, die weniger wichtig sind als ich.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:20:15	77.119.198.150
197	08ILH	PID5BF34	115	PID5BF32	disinhibition	1	1	4120	1	trifft eher nicht zu	Ich lasse mich leicht ablenken.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:20:21	77.119.198.150
197	08ILH	PID5BF34	116	PID5BF33	detachment	1	2	3420	2	trifft eher zu	Ich beende Beziehungen, wenn sie enger werden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:20:26	77.119.198.150
197	08ILH	PID5BF34	117	PID5BF34	psychoticism	1	1	5057	1	trifft eher nicht zu	Wenn ich einen vertrauten Gegenstand anschaue, ist es manchmal so, als würde ich ihn zum ersten Mal sehen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:20:29	77.119.198.150
197	08ILH	SD4	118	SD401	Mach	1	1	9183	0	1 (stimme überhaupt nicht zu)	Es ist nicht ratsam, seine Geheimnisse preiszugeben.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:20:54	77.119.198.150
197	08ILH	SD4	119	SD402	Mach	1	3	10034	2	3	Man muss die wichtigen Personen auf seine Seite ziehen, koste es, was es wolle.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:4	77.119.198.150
197	08ILH	SD4	120	SD403	Mach	1	2	9870	1	2	Vermeide direkte Konflikte mit Anderen, denn sie könnten in der Zukunft von Nutzen sein.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:14	77.119.198.150
197	08ILH	SD4	121	SD404	Mach	1	3	4709	2	3	Verhalte dich unauffällig, wenn du deinen Willen durchsetzen willst.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:24	77.119.198.150
197	08ILH	SD4	122	SD405	Mach	1	4	6450	3	4	Die Situation zu manipulieren, erfordert Planung.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:29	77.119.198.150
197	08ILH	SD4	123	SD406	Mach	1	4	7770	3	4	Schmeicheln ist ein gutes Mittel, um Leute auf deine Seite zu ziehen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:36	77.119.198.150
197	08ILH	SD4	124	SD407	Mach	1	4	5473	3	4	Ich liebe es, wenn ein kniffliger Plan gelingt.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:44	77.119.198.150
197	08ILH	SD4	125	SD408	Narc	1	2	5778	1	2	Andere sehen mich als geborene Führungsperson.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:50	77.119.198.150
197	08ILH	SD4	126	SD409	Narc	1	3	5755	2	3	Ich habe eine einzigartige Begabung, andere zu überzeugen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:21:56	77.119.198.150
197	08ILH	SD4	127	SD410	Narc	1	3	3324	2	3	Gruppenaktivitäten sind ohne mich eher langweilig.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:2	77.119.198.150
197	08ILH	SD4	128	SD411	Narc	1	2	8312	1	2	Ich weiß, dass ich etwas Besonderes bin, da mir andere das immer wieder sagen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:6	77.119.198.150
197	08ILH	SD4	129	SD412	Narc	1	4	4649	3	4	Ich habe einige außergewöhnliche Qualitäten.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:14	77.119.198.150
197	08ILH	SD4	130	SD413	Narc	1	2	6855	1	2	Ich werde in der Zukunft wahrscheinlich ein Star in einem bestimmten Bereich sein.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:19	77.119.198.150
197	08ILH	SD4	131	SD414	Narc	1	2	5242	1	2	Ich mag es, hin und wieder anzugeben.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:26	77.119.198.150
197	08ILH	SD4	132	SD415	Psyc	1	1	5200	0	1 (stimme überhaupt nicht zu)	Menschen sagen oft, dass ich außer Kontrolle bin.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:32	77.119.198.150
197	08ILH	SD4	133	SD416	Psyc	1	4	6623	3	4	Ich neige dazu, gegen Autoritäten und deren Regeln zu kämpfen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:37	77.119.198.150
197	08ILH	SD4	134	SD417	Psyc	1	1	4587	0	1 (stimme überhaupt nicht zu)	Ich war in mehr Auseinandersetzungen verwickelt als die meisten Menschen meines Alters und Geschlechts.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:44	77.119.198.150
197	08ILH	SD4	135	SD418	Psyc	1	1	6970	0	1 (stimme überhaupt nicht zu)	Ich neige dazu, mich kopfüber in etwas zu stürzen ohne Fragen zu stellen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:49	77.119.198.150
197	08ILH	SD4	136	SD419	Psyc	1	1	4986	0	1 (stimme überhaupt nicht zu)	Ich hatte schon Schwierigkeiten mit dem Gesetz.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:22:56	77.119.198.150
197	08ILH	SD4	137	SD420	Psyc	1	2	3458	1	2	Ich gerate manchmal in gefährliche Situationen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:2	77.119.198.150
197	08ILH	SD4	138	SD421	Psyc	1	1	3816	0	1 (stimme überhaupt nicht zu)	Leute, die sich mit mir anlegen, bereuen es immer,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:6	77.119.198.150
197	08ILH	SD4	139	SD422	Sad	1	1	3691	0	1 (stimme überhaupt nicht zu)	Bei einem Faustkampf zuzuschauen begeistert mich.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:10	77.119.198.150
197	08ILH	SD4	140	SD423	Sad	1	1	2212	0	1 (stimme überhaupt nicht zu)	Ich genieße gewalttätige Filme und Computerspiele.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:14	77.119.198.150
197	08ILH	SD4	141	SD424	Sad	1	1	2177	0	1 (stimme überhaupt nicht zu)	Es ist witzig, wenn Idioten auf die Nase fallen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:16	77.119.198.150
197	08ILH	SD4	142	SD425	Sad	1	1	2736	0	1 (stimme überhaupt nicht zu)	Ich genieße es, bei gewalttätigem Sport zuzuschauen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:19	77.119.198.150
197	08ILH	SD4	143	SD426	Sad	1	1	3329	0	1 (stimme überhaupt nicht zu)	Manche Menschen verdienen es zu leiden.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:22	77.119.198.150
197	08ILH	SD4	144	SD427	Sad	1	1	4272	0	1 (stimme überhaupt nicht zu)	Rein zum Vergnügen habe ich schonmal gemeine Dinge in sozialen Medien gesagt.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:25	77.119.198.150
197	08ILH	SD4	145	SD428	Sad	1	3	7941	2	3	Ich weiß, wie ich jemanden allein mit Worten verletzen kann.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:23:30	77.119.198.150
197	08ILH	Ukraine	146	weltgeschehen1	worldevents	-1	-1	6979	2	Möchte nicht antworten	Fühlen Sie sich von der aktuellen Situation in der Ukraine bedroht?,Ja,Nein,Möchte nicht antworten	2.0	9:23:42	77.119.198.150
197	08ILH	Ukraine	147	weltgeschehen2	worldevents	-1	0	2489	1	Nein	Sind Sie oder eine nahestehende Person betroffen?,Ja,Nein,Möchte nicht antworten	2.0	9:23:49	77.119.198.150
197	08ILH	Ukraine	148	weltgeschehen3	worldevents	-1	1	2413	0	Ja	Fühlen Sie sich vom Klimawandel bedroht?,Ja,Nein,Möchte nicht antworten	2.0	9:23:52	77.119.198.150
197	08ILH	Ukraine	149	weltgeschehen4	worldevents	-1	0	6728	1	Nein	Sind Sie oder eine nahestehende Person betroffen?,Ja,Nein,Möchte nicht antworten	2.0	9:23:54	77.119.198.150
197	08ILH	Ukraine	150	weltgeschehen5	worldevents	-1	1	2428	0	Ja	Fühlen Sie sich von der Corona-Pandemie bedroht?,Ja,Nein,Möchte nicht antworten	2.0	9:24:2	77.119.198.150
197	08ILH	Ukraine	151	weltgeschehen6	worldevents	-1	0	1895	1	Nein	Sind Sie oder eine nahestehende Person aktuell betroffen?,Ja,Nein,Möchte nicht antworten	2.0	9:24:4	77.119.198.150
124	12FDT	SST_DarkPersonality_V1	2	H5A08	HUPNS	0	POS	2469	2	pos:2,neg:4	wurde,geküsst,Tim,geschlagen,bereits,mehrmals,block:1	1.0	10:32:25	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	3	JC1A21	JUPNS	0	POS	4971	1	pos:1,neg:6	großzügig,an,Hilfsorganisationen,spenden,ist,blauäugig,block:1	1.0	10:32:28	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	4	JC10A19	JUPNS	0	POS	4798	3	pos:3,neg:1	blödsinnig,für,bewundernswert,Charities,spenden,ist,block:1	1.0	10:32:34	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	5	N10_V2_8PN	N	-1	NEU	4039	5	pos:1,neg:5	Frühling ,im,Geburtstag,mein,Sommer,ist	1.0	10:32:39	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	6	JA7B14	JUPNS	0	POS	6514	6	pos:6,neg:2	anderen,einfältig,zu,folgen,ist,intelligent,block:1	1.0	10:32:43	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	7	H2A22	HUPNS	0	NEG	6853	6	pos:1,neg:6	lachen,andere,Menschen,sollen,oft,leiden,block:1	1.0	10:32:50	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	8	H10A18	HUPNS	0	MISS	0	0	pos:3,neg:1	aufregend,andere,beunruhigend,zu,verletzen,ist,block:1	1.0	10:32:57	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	9	JS6A11	JUPNS	0	MISS	0	0	pos:3,neg:5	die,sind,beschäftigt,meisten,Versager,sowieso,block:1	1.0	10:33:5	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	10	H9B17	HUPNS	0	POS	3833	4	pos:4,neg:6	für,spenden,Waisen,wichtig,ist,nutzlos,block:1	1.0	10:33:13	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	11	JC8A15	JUPNS	0	POS	5660	1	pos:1,neg:5	nett,anderen,helfen,zu,dumm,ist,block:1	1.0	10:33:17	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	12	H6A10	HUPNS	0	POS	5129	3	pos:3,neg:5	der,kleine,gelobt,Tim,verhauen,wird,block:1	1.0	10:33:23	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	13	JM4B08	JUPNO	0	ERROR	6158	3	pos:2,neg:1	individuell,universal,moralische,sind,meistens,Standards,block:1	1.0	10:33:29	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	14	H2B03	HUPNS	0	POS	3870	6	pos:6,neg:1	herablassend,Tim,behandelt,andere,immer,freundlich,block:1	1.0	10:33:35	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	15	H8B15	HUPNS	0	POS	4186	5	pos:5,neg:1	lustig,andere,verspotten,zu,unzulänglich,ist,block:1	1.0	10:33:39	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	16	JC2B04	JUPNO	0	POS	3138	6	pos:6,neg:1	gesichert,wird,Macht,am,besten,aufgeteilt,block:1	1.0	10:33:44	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	17	H5B09	HUPNS	0	NEG	5688	2	pos:4,neg:2	anvertraute,einsetzen,Geheimnisse,behüten,kann,man,block:1	1.0	10:33:47	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	18	H3B05	HUPNS	0	POS	6057	6	pos:6,neg:5	Freund,Tim,wird,seinen,ausnutzen,bestärken,block:1	1.0	10:33:53	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	19	JC10B20	JUPNS	0	ERROR	6064	5	pos:1,neg:3	andere,Menschen,sich,meistens,achten,auf,block:1	1.0	10:34:0	84.115.239.125
124	12FDT	SST_DarkPersonality_V1	20	JM4A07	JUPNO	0	POS	5194	1	pos:1,neg:2	erforderlich,hinderlich,bestehende,sind,oft,Vorschriften,block:1	1.0	10:34:6	84.115.239.125
